                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.5066,                 1.1422,                 1.4808,                0.95745,                0.91439,                0.95742,                0.64852,                 1.2455,                0.56677,                   1.41,               0.004984,               0.004984,               0.004984
                     79,                 1.4983,                 1.1454,                 1.4725,                0.94689,                0.91147,                0.95811,                 0.6468,                 1.2353,                0.57126,                 1.3972,               0.004918,               0.004918,               0.004918
                     80,                 1.4976,                 1.1355,                 1.4738,                0.95858,                0.90699,                0.95641,                0.64468,                 1.2455,                0.56363,                 1.4016,               0.004852,               0.004852,               0.004852
                     81,                  1.484,                 1.1213,                 1.4716,                0.95378,                0.89846,                0.95431,                  0.646,                 1.2447,                0.56685,                 1.4072,               0.004786,               0.004786,               0.004786
                     82,                 1.4977,                 1.1394,                 1.4954,                0.96053,                 0.8984,                0.95657,                0.65088,                 1.2368,                0.55936,                 1.4169,                0.00472,                0.00472,                0.00472
                     83,                 1.4926,                 1.1105,                  1.495,                0.95417,                0.89985,                0.95348,                0.65182,                 1.2344,                0.55298,                 1.4155,               0.004654,               0.004654,               0.004654
                     84,                 1.4907,                 1.1256,                 1.4721,                 0.9575,                0.90421,                 0.9557,                0.65207,                 1.2301,                0.55057,                 1.4062,               0.004588,               0.004588,               0.004588
                     85,                 1.4871,                 1.1399,                 1.4647,                0.95491,                0.91147,                0.95532,                0.65325,                 1.2237,                0.54795,                 1.4029,               0.004522,               0.004522,               0.004522
                     86,                 1.4698,                 1.1174,                 1.4614,                0.93761,                0.91601,                0.95054,                0.65162,                 1.2248,                0.54798,                 1.4008,               0.004456,               0.004456,               0.004456
                     87,                 1.4687,                 1.0965,                 1.4548,                0.94769,                0.91582,                0.95527,                 0.6487,                 1.2304,                0.54988,                 1.3986,                0.00439,                0.00439,                0.00439
                     88,                 1.4734,                 1.1124,                 1.4676,                0.94996,                0.90711,                0.95659,                0.65139,                 1.2216,                0.54344,                 1.3964,               0.004324,               0.004324,               0.004324
                     89,                 1.4692,                 1.0987,                 1.4548,                0.93918,                 0.9189,                0.95622,                0.65369,                   1.21,                0.54353,                 1.3855,               0.004258,               0.004258,               0.004258
                     90,                 1.4618,                 1.1104,                 1.4509,                0.95576,                0.90923,                0.95576,                0.65605,                 1.2014,                0.54448,                 1.3809,               0.004192,               0.004192,               0.004192
                     91,                 1.4656,                 1.0884,                 1.4494,                0.94541,                0.91437,                0.95644,                0.66105,                 1.1982,                0.53896,                 1.3799,               0.004126,               0.004126,               0.004126
                     92,                 1.4731,                 1.0978,                 1.4621,                0.93963,                0.91727,                 0.9553,                0.66025,                  1.197,                0.54068,                 1.3799,                0.00406,                0.00406,                0.00406
                     93,                 1.4661,                 1.0751,                 1.4462,                 0.9378,                0.91914,                0.95543,                 0.6576,                 1.2035,                0.54233,                 1.3811,               0.003994,               0.003994,               0.003994
                     94,                 1.4506,                 1.0888,                 1.4485,                0.93108,                0.91582,                0.95059,                0.65723,                 1.2097,                0.54279,                 1.3825,               0.003928,               0.003928,               0.003928
                     95,                 1.4484,                  1.063,                 1.4365,                0.93811,                0.91582,                0.95269,                 0.6558,                 1.2122,                0.53899,                 1.3833,               0.003862,               0.003862,               0.003862
                     96,                 1.4503,                 1.0666,                  1.433,                0.94066,                0.92035,                0.95774,                0.65842,                 1.2168,                0.53768,                 1.3848,               0.003796,               0.003796,               0.003796
                     97,                 1.4451,                 1.0658,                 1.4446,                0.94362,                0.92305,                0.95656,                0.65702,                 1.2214,                0.53847,                 1.3887,                0.00373,                0.00373,                0.00373
                     98,                 1.4505,                 1.0783,                 1.4379,                0.94259,                0.91727,                0.95411,                0.65511,                 1.2211,                  0.536,                 1.3877,               0.003664,               0.003664,               0.003664
                     99,                 1.4543,                 1.0684,                 1.4497,                0.94399,                0.91727,                0.95606,                0.65493,                   1.22,                0.53576,                 1.3857,               0.003598,               0.003598,               0.003598
                    100,                 1.4255,                 1.0717,                 1.4272,                0.94524,                0.91872,                 0.9557,                0.65539,                 1.2214,                0.53442,                  1.389,               0.003532,               0.003532,               0.003532
                    101,                  1.427,                 1.0278,                 1.4244,                0.94812,                0.91437,                0.95184,                0.65522,                 1.2199,                0.53551,                 1.3919,               0.003466,               0.003466,               0.003466
                    102,                 1.4219,                 1.0349,                 1.4151,                0.94306,                0.91347,                0.95019,                0.65498,                 1.2196,                0.53339,                 1.3911,                 0.0034,                 0.0034,                 0.0034
                    103,                 1.4287,                 1.0486,                 1.4263,                   0.95,                   0.91,                0.95212,                 0.6569,                 1.2173,                 0.5343,                 1.3898,               0.003334,               0.003334,               0.003334
                    104,                 1.4238,                 1.0402,                 1.4078,                0.95142,                0.90968,                0.95147,                0.65731,                 1.2177,                0.53271,                 1.3887,               0.003268,               0.003268,               0.003268
                    105,                 1.4124,                 1.0317,                 1.4203,                0.95281,                0.90845,                0.95443,                 0.6585,                 1.2145,                0.53136,                 1.3885,               0.003202,               0.003202,               0.003202
                    106,                 1.4393,                 1.0416,                 1.4322,                0.94975,                0.90566,                 0.9488,                0.65778,                 1.2135,                0.52985,                 1.3873,               0.003136,               0.003136,               0.003136
                    107,                 1.4213,                 1.0365,                 1.4164,                0.94849,                0.90566,                0.95017,                0.65729,                 1.2143,                0.52765,                 1.3874,                0.00307,                0.00307,                0.00307
                    108,                  1.414,                 1.0214,                 1.4281,                0.95552,                0.90856,                0.95117,                0.65655,                  1.213,                0.52663,                 1.3875,               0.003004,               0.003004,               0.003004
