                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                0.93462,                0.47415,                 1.2083,                0.97009,                0.94163,                0.96894,                0.79414,                0.89255,                0.36959,                 1.1202,              0.0011024,              0.0011024,              0.0011024
                     71,                0.93821,                0.46574,                 1.2049,                0.97302,                0.93929,                 0.9678,                0.79463,                0.88364,                0.36429,                 1.1123,              0.0010892,              0.0010892,              0.0010892
                     72,                0.93494,                0.47375,                 1.2045,                0.96502,                0.94523,                0.96658,                0.79691,                0.86678,                0.36019,                  1.103,               0.001076,               0.001076,               0.001076
                     73,                0.92038,                0.45891,                 1.2009,                0.97404,                0.93744,                0.96902,                0.80403,                0.87653,                0.36598,                  1.113,              0.0010628,              0.0010628,              0.0010628
                     74,                0.92848,                0.46754,                 1.2001,                0.97865,                0.93312,                0.96593,                0.80291,                0.84602,                0.35539,                 1.0917,              0.0010496,              0.0010496,              0.0010496
                     75,                0.90922,                0.45335,                  1.191,                0.97693,                  0.938,                0.96816,                0.80892,                0.83155,                0.35274,                  1.089,              0.0010364,              0.0010364,              0.0010364
                     76,                0.90453,                0.45205,                 1.1847,                0.96981,                0.94227,                0.96847,                0.80962,                0.84798,                0.35493,                 1.0989,              0.0010232,              0.0010232,              0.0010232
                     77,                0.90224,                0.44194,                 1.1856,                0.97018,                0.94223,                0.96758,                0.80628,                0.84333,                0.35213,                 1.0954,                0.00101,                0.00101,                0.00101
                     78,                0.89682,                0.45026,                 1.1815,                0.97374,                0.93774,                 0.9676,                0.80344,                0.86075,                0.36007,                 1.0994,              0.0009968,              0.0009968,              0.0009968
                     79,                 0.9109,                0.45332,                 1.1898,                0.97311,                0.94247,                0.96675,                 0.8092,                 0.8612,                0.35766,                 1.0989,              0.0009836,              0.0009836,              0.0009836
                     80,                0.89193,                0.44523,                 1.1748,                0.97918,                0.93744,                0.96866,                0.80684,                0.86874,                0.35671,                 1.0961,              0.0009704,              0.0009704,              0.0009704
                     81,                0.89326,                0.44709,                 1.1792,                0.97634,                0.94133,                0.97087,                0.81383,                0.85412,                0.34907,                 1.0917,              0.0009572,              0.0009572,              0.0009572
                     82,                0.88344,                0.44211,                 1.1689,                0.97455,                0.93993,                0.97089,                0.82383,                0.81563,                0.34061,                 1.0779,               0.000944,               0.000944,               0.000944
                     83,                 0.8973,                0.44444,                 1.1788,                0.97344,                0.94074,                0.96826,                0.80978,                0.84603,                0.35202,                 1.0943,              0.0009308,              0.0009308,              0.0009308
                     84,                0.88993,                0.44411,                 1.1726,                0.97577,                0.93685,                 0.9695,                0.81544,                0.84028,                0.34456,                 1.0882,              0.0009176,              0.0009176,              0.0009176
                     85,                0.89274,                0.44282,                 1.1732,                0.97872,                0.93606,                0.96992,                 0.8179,                 0.8243,                0.33986,                 1.0778,              0.0009044,              0.0009044,              0.0009044
                     86,                0.89187,                0.44461,                 1.1768,                0.97222,                0.94293,                0.96778,                0.81719,                0.81229,                0.33702,                 1.0719,              0.0008912,              0.0008912,              0.0008912
                     87,                0.88559,                0.44425,                 1.1756,                0.97416,                0.94782,                0.97088,                0.81847,                0.83093,                0.33723,                 1.0804,               0.000878,               0.000878,               0.000878
                     88,                0.87155,                 0.4392,                 1.1608,                0.97343,                 0.9429,                0.96805,                0.81966,                0.79207,                0.33643,                 1.0638,              0.0008648,              0.0008648,              0.0008648
                     89,                0.85932,                 0.4262,                 1.1491,                0.97303,                0.94463,                0.96702,                0.81201,                0.81664,                0.33503,                 1.0741,              0.0008516,              0.0008516,              0.0008516
                     90,                0.87235,                0.42771,                 1.1587,                0.97584,                0.94302,                0.97073,                0.82477,                0.80327,                0.33112,                 1.0674,              0.0008384,              0.0008384,              0.0008384
                     91,                0.87002,                 0.4234,                 1.1584,                0.97189,                0.94182,                0.97019,                0.82662,                0.79276,                0.33358,                 1.0639,              0.0008252,              0.0008252,              0.0008252
                     92,                0.87094,                0.42624,                 1.1591,                0.98031,                0.94074,                0.97068,                0.82113,                0.81231,                0.33597,                 1.0706,               0.000812,               0.000812,               0.000812
                     93,                0.86236,                0.42398,                 1.1565,                0.97442,                0.94637,                0.97065,                0.82308,                0.80657,                0.33066,                 1.0718,              0.0007988,              0.0007988,              0.0007988
                     94,                0.85762,                0.42115,                 1.1451,                0.97374,                0.94493,                0.97243,                0.82897,                0.79765,                0.33014,                 1.0646,              0.0007856,              0.0007856,              0.0007856
                     95,                0.85997,                0.42494,                 1.1542,                0.97791,                0.94081,                0.97251,                0.83644,                0.78674,                0.32991,                 1.0613,              0.0007724,              0.0007724,              0.0007724
                     96,                 0.8383,                0.41253,                 1.1417,                0.97995,                0.94163,                 0.9725,                0.83346,                0.77299,                0.32262,                 1.0567,              0.0007592,              0.0007592,              0.0007592
                     97,                0.83949,                0.41278,                 1.1426,                0.98216,                 0.9395,                0.97209,                0.82836,                0.79609,                0.32433,                 1.0654,               0.000746,               0.000746,               0.000746
                     98,                0.85395,                0.41252,                 1.1495,                0.98071,                 0.9435,                0.97145,                0.83091,                0.78301,                0.32463,                 1.0576,              0.0007328,              0.0007328,              0.0007328
                     99,                0.83789,                0.41239,                 1.1429,                0.97492,                0.94193,                0.96936,                0.82494,                0.79196,                0.32567,                 1.0607,              0.0007196,              0.0007196,              0.0007196
                    100,                0.83173,                0.40401,                 1.1318,                0.97916,                0.94229,                 0.9717,                0.82693,                0.79777,                0.32548,                 1.0668,              0.0007064,              0.0007064,              0.0007064
                    101,                0.84802,                0.41819,                 1.1476,                0.98016,                0.94193,                 0.9725,                0.83217,                0.78718,                 0.3213,                  1.064,              0.0006932,              0.0006932,              0.0006932
                    102,                0.82072,                0.40059,                 1.1248,                0.97725,                0.94133,                0.97204,                0.83159,                0.78965,                0.32598,                 1.0634,                0.00068,                0.00068,                0.00068
                    103,                0.82486,                0.40625,                 1.1274,                0.98167,                0.94193,                0.97049,                0.82467,                0.80279,                 0.3236,                 1.0701,              0.0006668,              0.0006668,              0.0006668
                    104,                0.81635,                0.39538,                 1.1252,                0.97795,                0.94244,                0.97208,                0.83601,                0.77881,                0.32084,                 1.0597,              0.0006536,              0.0006536,              0.0006536
                    105,                0.82612,                0.40337,                 1.1322,                0.98035,                0.94077,                0.97211,                0.83553,                0.77365,                0.31732,                 1.0543,              0.0006404,              0.0006404,              0.0006404
                    106,                0.82336,                0.39732,                 1.1299,                0.98135,                0.94283,                0.97226,                 0.8394,                0.77433,                0.31438,                 1.0542,              0.0006272,              0.0006272,              0.0006272
                    107,                0.82741,                0.40462,                 1.1298,                0.98219,                 0.9408,                0.97163,                0.84058,                0.77637,                0.31577,                 1.0561,               0.000614,               0.000614,               0.000614
                    108,                0.82748,                0.40109,                 1.1311,                0.97369,                0.95091,                0.97315,                0.83495,                0.80205,                0.31988,                 1.0636,              0.0006008,              0.0006008,              0.0006008
                    109,                0.80422,                0.39528,                  1.117,                0.97894,                0.94617,                0.97141,                0.83706,                0.77709,                 0.3139,                 1.0538,              0.0005876,              0.0005876,              0.0005876
                    110,                0.81214,                0.39227,                 1.1244,                0.98314,                0.94269,                0.97304,                0.83841,                0.77379,                0.31573,                 1.0511,              0.0005744,              0.0005744,              0.0005744
                    111,                0.81447,                0.39375,                 1.1242,                0.98073,                0.94427,                0.97235,                0.84164,                0.75473,                 0.3126,                  1.044,              0.0005612,              0.0005612,              0.0005612
                    112,                 0.8094,                0.39063,                 1.1233,                0.97959,                0.94799,                0.97354,                0.83963,                0.77642,                 0.3112,                 1.0569,               0.000548,               0.000548,               0.000548
                    113,                0.80516,                0.38461,                 1.1167,                0.97678,                0.94463,                 0.9729,                0.84281,                0.76542,                0.31537,                 1.0521,              0.0005348,              0.0005348,              0.0005348
                    114,                0.79497,                0.38045,                 1.1084,                0.97436,                0.95091,                0.97254,                 0.8395,                0.76722,                0.31153,                 1.0512,              0.0005216,              0.0005216,              0.0005216
                    115,                 0.7953,                0.38262,                 1.1124,                0.97419,                0.95061,                0.97449,                0.84935,                0.76012,                0.30916,                 1.0451,              0.0005084,              0.0005084,              0.0005084
                    116,                0.79984,                0.38517,                 1.1116,                0.97721,                0.94979,                0.97492,                0.85061,                0.75256,                0.30438,                 1.0417,              0.0004952,              0.0004952,              0.0004952
                    117,                0.79699,                0.38597,                 1.1101,                0.98174,                0.94964,                0.97435,                0.84082,                0.77248,                 0.3063,                 1.0496,               0.000482,               0.000482,               0.000482
                    118,                0.78564,                0.38088,                 1.1009,                0.98094,                0.94672,                0.97467,                0.84847,                0.75275,                0.30481,                 1.0381,              0.0004688,              0.0004688,              0.0004688
                    119,                0.78525,                 0.3781,                 1.1055,                0.98036,                0.94612,                0.97415,                0.84596,                0.76335,                0.30902,                 1.0434,              0.0004556,              0.0004556,              0.0004556
                    120,                0.78419,                0.37884,                 1.1039,                0.98346,                0.94313,                0.97388,                0.84403,                0.75795,                  0.308,                 1.0423,              0.0004424,              0.0004424,              0.0004424
                    121,                0.78681,                0.37844,                 1.1065,                0.98271,                0.94403,                0.97341,                0.84778,                0.75186,                0.30692,                 1.0395,              0.0004292,              0.0004292,              0.0004292
                    122,                0.78618,                0.38453,                 1.0994,                 0.9829,                0.94615,                0.97447,                0.84986,                0.74592,                0.30445,                 1.0344,               0.000416,               0.000416,               0.000416
                    123,                0.78348,                0.37686,                 1.1002,                0.98245,                0.94612,                0.97444,                0.85114,                0.74256,                0.30394,                 1.0351,              0.0004028,              0.0004028,              0.0004028
                    124,                0.77036,                0.37083,                 1.0967,                0.98468,                0.94282,                0.97454,                0.85307,                0.74077,                0.30367,                 1.0349,              0.0003896,              0.0003896,              0.0003896
                    125,                0.78179,                0.37489,                 1.0997,                0.98317,                0.94426,                0.97477,                0.85076,                0.74946,                0.30283,                  1.037,              0.0003764,              0.0003764,              0.0003764
                    126,                0.76699,                 0.3679,                 1.0907,                0.98405,                0.94612,                0.97485,                0.85167,                0.74093,                0.30035,                 1.0334,              0.0003632,              0.0003632,              0.0003632
                    127,                 0.7672,                0.36846,                 1.0944,                 0.9823,                0.94674,                0.97423,                0.85368,                0.73793,                0.30033,                  1.032,                0.00035,                0.00035,                0.00035
                    128,                0.76053,                0.37033,                 1.0838,                0.98386,                0.94433,                0.97493,                0.85495,                0.73877,                0.30304,                 1.0334,              0.0003368,              0.0003368,              0.0003368
                    129,                 0.7762,                0.37483,                 1.0945,                0.98189,                0.94523,                0.97495,                0.85341,                 0.7466,                0.30379,                 1.0389,              0.0003236,              0.0003236,              0.0003236
                    130,                0.76349,                0.36967,                 1.0895,                0.97872,                0.94762,                0.97433,                0.85287,                0.73894,                0.30426,                 1.0345,              0.0003104,              0.0003104,              0.0003104
                    131,                0.75526,                0.35851,                  1.087,                0.98169,                0.94696,                 0.9748,                0.85273,                 0.7421,                0.30205,                 1.0337,              0.0002972,              0.0002972,              0.0002972
                    132,                  0.758,                0.36534,                 1.0899,                0.97932,                0.94956,                0.97482,                0.85318,                0.74491,                0.30226,                 1.0337,               0.000284,               0.000284,               0.000284
                    133,                0.75265,                0.36389,                  1.082,                0.97814,                0.95109,                0.97524,                0.85601,                0.73771,                0.30122,                 1.0307,              0.0002708,              0.0002708,              0.0002708
                    134,                 0.7479,                0.36004,                 1.0775,                0.98141,                0.94784,                0.97504,                0.85445,                0.73557,                0.30094,                 1.0286,              0.0002576,              0.0002576,              0.0002576
                    135,                0.74036,                0.35415,                 1.0766,                0.98415,                0.94783,                 0.9753,                0.85652,                0.73148,                0.29917,                 1.0284,              0.0002444,              0.0002444,              0.0002444
                    136,                0.75815,                0.36409,                 1.0877,                0.98065,                0.95061,                0.97537,                0.85638,                0.73228,                0.29854,                 1.0294,              0.0002312,              0.0002312,              0.0002312
                    137,                0.74388,                0.36074,                 1.0781,                0.98147,                0.95103,                0.97543,                0.85625,                0.72876,                0.29795,                 1.0266,               0.000218,               0.000218,               0.000218
                    138,                 0.7506,                0.36271,                 1.0793,                0.98058,                0.95228,                0.97527,                0.85739,                0.72457,                0.29737,                 1.0241,              0.0002048,              0.0002048,              0.0002048
                    139,                0.74246,                0.35702,                 1.0822,                0.97786,                0.95331,                0.97504,                0.85926,                0.72681,                0.29708,                 1.0268,              0.0001916,              0.0001916,              0.0001916
                    140,                0.73685,                0.35484,                 1.0735,                0.98348,                0.94972,                0.97461,                 0.8588,                0.72993,                0.29674,                 1.0283,              0.0001784,              0.0001784,              0.0001784
                    141,                0.66845,                0.30967,                 1.0282,                0.97936,                0.95169,                0.97535,                0.86234,                0.72346,                0.29598,                 1.0267,              0.0001652,              0.0001652,              0.0001652
                    142,                0.66583,                0.30768,                 1.0316,                0.97914,                0.95331,                0.97559,                 0.8628,                0.71996,                0.29547,                 1.0251,               0.000152,               0.000152,               0.000152
                    143,                0.66411,                  0.306,                 1.0297,                0.97881,                0.95377,                 0.9763,                0.86504,                 0.7166,                0.29335,                 1.0238,              0.0001388,              0.0001388,              0.0001388
                    144,                0.65273,                0.30226,                 1.0212,                0.97676,                 0.9551,                0.97665,                0.86863,                0.71355,                0.29168,                  1.023,              0.0001256,              0.0001256,              0.0001256
                    145,                0.65515,                0.30271,                   1.02,                0.97762,                0.95452,                0.97704,                0.87006,                0.70983,                0.29127,                 1.0226,              0.0001124,              0.0001124,              0.0001124
                    146,                0.66641,                0.31009,                 1.0301,                0.97789,                0.95331,                0.97668,                0.86923,                0.71097,                0.29191,                  1.023,               9.92e-05,               9.92e-05,               9.92e-05
                    147,                0.65005,                 0.3017,                 1.0181,                0.97842,                0.95301,                0.97698,                0.86767,                0.71452,                0.29245,                 1.0244,                8.6e-05,                8.6e-05,                8.6e-05
                    148,                 0.6612,                0.30448,                  1.024,                0.98235,                0.94936,                0.97669,                0.86889,                0.71369,                 0.2915,                 1.0244,               7.28e-05,               7.28e-05,               7.28e-05
                    149,                0.64672,                0.30138,                  1.019,                0.98337,                0.94852,                0.97666,                0.86855,                0.71501,                0.29142,                 1.0245,               5.96e-05,               5.96e-05,               5.96e-05
                    150,                0.64146,                0.29493,                 1.0133,                0.97733,                0.95506,                0.97683,                0.86838,                0.71436,                0.29138,                 1.0242,               4.64e-05,               4.64e-05,               4.64e-05
